original_row_id,component_id,lot_id,component_type,manufacturer,temperature_C,voltage_V,value_0h,value_24h,value_96h,value_168h,failure_label,change_0h_24h,change_24h_96h,change_96h_168h,overall_change_0h_168h,percentage_change,drift_rate,unusual_trajectory,data_quality_flags,data_quality_status,is_valid_for_ml
6187,C06188,LOT_17,TYPE_B,MFG_C,125.0,5.0,10.326,10.101,10.444,10.966,0,-0.22499999999999964,0.34299999999999997,0.5219999999999985,0.6399999999999988,6.197946930079399,0.003809523809523802,False,NONE,VALID,TRUE
6188,C06189,LOT_07,TYPE_B,MFG_B,124.82,5.0,12.622,12.846,12.712,13.278,0,0.2240000000000002,-0.13400000000000034,0.5660000000000007,0.6560000000000006,5.197274599904932,0.0039047619047619083,False,NONE,VALID,TRUE
6189,C06190,LOT_15,TYPE_B,MFG_B,124.31,5.0,10.675,10.731,11.06,11.374,0,0.05599999999999916,0.3290000000000006,0.31400000000000006,0.6989999999999998,6.548009367681497,0.004160714285714285,False,NONE,VALID,TRUE
6190,C06191,LOT_17,TYPE_A,MFG_B,125.88,3.3,10.281,10.378,10.562,11.322,0,0.09699999999999953,0.18399999999999928,0.7599999999999998,1.0409999999999986,10.125474175663832,0.006196428571428563,False,NONE,VALID,TRUE
6191,C06192,LOT_01,TYPE_B,MFG_A,124.51,3.3,11.038,12.081,15.701,21.347,0,1.0429999999999993,3.620000000000001,5.646000000000001,10.309000000000001,93.39554267077371,0.061363095238095244,False,NONE,VALID,TRUE
6192,C06193,LOT_18,TYPE_B,MFG_B,124.03,3.3,8.751,9.502,14.498,23.401,0,0.7510000000000012,4.995999999999999,8.903,14.65,167.40943892126617,0.08720238095238095,False,NONE,VALID,TRUE
6193,C06194,LOT_04,TYPE_C,MFG_B,124.0,5.0,11.469,11.886,12.053,12.548,0,0.4169999999999998,0.1670000000000016,0.4949999999999992,1.0790000000000006,9.407969308570935,0.006422619047619051,False,NONE,VALID,TRUE
6194,C06195,LOT_14,TYPE_A,MFG_C,126.43,3.3,11.65,11.706,12.129,12.534,0,0.05599999999999916,0.42300000000000004,0.40500000000000114,0.8840000000000003,7.587982832618029,0.005261904761904764,False,NONE,VALID,TRUE
6195,C06196,LOT_16,TYPE_B,MFG_A,122.49,5.5,8.12,8.057,8.641,8.802,0,-0.06299999999999883,0.5839999999999996,0.1609999999999996,0.6820000000000004,8.399014778325128,0.0040595238095238115,False,NONE,VALID,TRUE
6196,C06197,LOT_17,TYPE_A,MFG_A,125.49,5.0,10.062,10.214,10.115,10.913,0,0.15200000000000102,-0.0990000000000002,0.798,0.8510000000000009,8.457563108725909,0.005065476190476196,False,NONE,VALID,TRUE
6197,C06198,LOT_09,TYPE_A,MFG_A,125.59,5.5,8.592,9.176,10.714,12.734,0,0.5839999999999996,1.5380000000000003,2.0199999999999996,4.1419999999999995,48.20763500931098,0.0246547619047619,False,NONE,VALID,TRUE
6198,C06199,LOT_14,TYPE_B,MFG_A,124.48,3.3,10.836,10.906,11.032,11.375,0,0.07000000000000028,0.12599999999999945,0.34299999999999997,0.5389999999999997,4.974160206718343,0.0032083333333333317,False,NONE,VALID,TRUE
6199,C06200,LOT_01,TYPE_C,MFG_C,125.24,5.5,11.789,12.076,12.962,13.722,0,0.2870000000000008,0.8859999999999992,0.7599999999999998,1.9329999999999998,16.3966409364662,0.01150595238095238,False,NONE,VALID,TRUE
6200,C06201,LOT_09,TYPE_C,MFG_B,124.32,5.0,8.552,11.586,16.703,22.448,1,3.0340000000000007,5.116999999999999,5.745000000000001,13.896,162.488306828812,0.08271428571428571,False,NONE,VALID,TRUE
6201,C06202,LOT_20,TYPE_B,MFG_A,125.44,5.0,10.92,11.019,11.468,68.798,1,0.0990000000000002,0.44899999999999984,57.33,57.878,530.018315018315,0.34451190476190474,True,NONE,VALID,TRUE
6202,C06203,LOT_04,TYPE_A,MFG_B,126.31,5.5,11.209,11.518,11.726,12.233,0,0.30900000000000105,0.20800000000000018,0.5069999999999997,1.024000000000001,9.13551610313142,0.006095238095238101,False,NONE,VALID,TRUE
6203,C06204,LOT_04,TYPE_C,MFG_B,124.58,5.0,10.237,10.643,11.222,11.533,0,0.4060000000000006,0.5789999999999988,0.31099999999999994,1.2959999999999994,12.659958972355176,0.007714285714285711,False,NONE,VALID,TRUE
6204,C06205,LOT_15,TYPE_A,MFG_A,127.4,5.0,9.258,11.343,18.79,32.617,0,2.085000000000001,7.446999999999999,13.826999999999998,23.358999999999998,252.31151436595377,0.13904166666666665,False,NONE,VALID,TRUE
6205,C06206,LOT_11,TYPE_B,MFG_A,124.45,5.5,9.196,9.397,9.387,9.248,0,0.2010000000000005,-0.009999999999999787,-0.13900000000000112,0.0519999999999996,0.565463244889078,0.00030952380952380717,False,NONE,VALID,TRUE
6206,C06207,LOT_10,TYPE_C,MFG_A,124.18,3.3,9.867,9.839,9.935,10.1,0,-0.02800000000000047,0.09600000000000009,0.16499999999999915,0.23299999999999876,2.3614067092327837,0.0013869047619047546,False,NONE,VALID,TRUE
6207,C06208,LOT_05,TYPE_B,MFG_B,124.62,3.3,9.409,9.363,9.533,9.823,0,-0.04600000000000115,0.16999999999999993,0.2900000000000009,0.4139999999999997,4.4000425124880405,0.0024642857142857127,False,NONE,VALID,TRUE
6208,C06209,LOT_04,TYPE_B,MFG_C,126.89,5.5,10.959,14.307,24.723,32.616,1,3.3480000000000008,10.415999999999999,7.893000000000001,21.657,197.61839583903642,0.1289107142857143,False,NONE,VALID,TRUE
6209,C06210,LOT_15,TYPE_A,MFG_A,122.41,5.5,10.949,13.762,20.535,25.969,1,2.8130000000000006,6.773,5.434000000000001,15.020000000000001,137.1814777605261,0.08940476190476192,False,NONE,VALID,TRUE
6210,C06211,LOT_08,TYPE_A,MFG_B,124.37,5.0,11.167,11.927,12.927,16.972,0,0.7599999999999998,1.0,4.045000000000002,5.8050000000000015,51.98352287991405,0.03455357142857144,False,NONE,VALID,TRUE
6211,C06212,LOT_16,TYPE_C,MFG_C,123.7,5.0,9.563,9.763,10.247,10.581,0,0.1999999999999993,0.484,0.33399999999999963,1.017999999999999,10.645195022482472,0.006059523809523803,False,NONE,VALID,TRUE
6212,C06213,LOT_09,TYPE_A,MFG_A,123.23,5.5,8.201,8.222,8.746,8.991,0,0.02099999999999902,0.5240000000000009,0.24499999999999922,0.7899999999999991,9.63297158883062,0.0047023809523809475,False,NONE,VALID,TRUE
6213,C06214,LOT_08,TYPE_A,MFG_B,124.73,5.0,11.583,11.827,11.677,11.874,0,0.24399999999999977,-0.15000000000000036,0.19700000000000095,0.29100000000000037,2.5123025123025156,0.0017321428571428594,False,NONE,VALID,TRUE
6214,C06215,LOT_05,TYPE_B,MFG_A,125.27,3.3,8.111,11.015,18.427,28.137,1,2.904,7.411999999999999,9.71,20.026,246.89927259277522,0.11920238095238095,False,NONE,VALID,TRUE
6215,C06216,LOT_14,TYPE_A,MFG_A,128.48,5.0,11.935,12.363,12.826,13.182,0,0.42799999999999905,0.46300000000000097,0.35599999999999987,1.2469999999999999,10.44826141600335,0.007422619047619047,False,NONE,VALID,TRUE
6216,C06217,LOT_06,TYPE_A,MFG_B,126.36,5.0,13.431,14.106,14.406,14.839,0,0.6750000000000007,0.3000000000000007,0.43299999999999983,1.4080000000000013,10.483210483210494,0.008380952380952388,False,NONE,VALID,TRUE
6217,C06218,LOT_19,TYPE_A,MFG_A,123.46,3.3,10.765,12.017,15.12,18.233,0,1.251999999999999,3.1029999999999998,3.1130000000000013,7.468,69.3729679516953,0.04445238095238095,False,NONE,VALID,TRUE
6218,C06219,LOT_09,TYPE_B,MFG_B,125.59,5.5,8.524,8.634,8.995,9.412,0,0.11000000000000121,0.3609999999999989,0.4170000000000016,0.8880000000000017,10.417644298451451,0.0052857142857142955,False,NONE,VALID,TRUE
6219,C06220,LOT_17,TYPE_B,MFG_C,125.62,5.0,10.382,11.452,15.473,25.357,0,1.0700000000000003,4.021000000000001,9.883999999999999,14.975,144.24003082257755,0.08913690476190476,False,NONE,VALID,TRUE
6220,C06221,LOT_10,TYPE_C,MFG_A,125.28,5.0,9.401,10.295,10.714,11.04,0,0.8940000000000001,0.4190000000000005,0.32599999999999874,1.6389999999999993,17.434315498351232,0.009755952380952377,False,NONE,VALID,TRUE
6221,C06222,LOT_09,TYPE_A,MFG_C,124.8,5.0,8.323,9.233,13.02,20.316,0,0.9100000000000001,3.786999999999999,7.295999999999999,11.992999999999999,144.09467739997595,0.07138690476190475,False,NONE,VALID,TRUE
6222,C06223,LOT_10,TYPE_C,MFG_A,125.96,3.3,10.222,10.244,10.384,10.3,0,0.02200000000000024,0.14000000000000057,-0.08399999999999963,0.07800000000000118,0.7630600665231969,0.00046428571428572133,False,NONE,VALID,TRUE
6223,C06224,LOT_09,TYPE_A,MFG_B,126.65,5.0,9.084,9.667,9.583,10.179,0,0.5830000000000002,-0.08399999999999963,0.5960000000000001,1.0950000000000006,12.054161162483496,0.006517857142857146,False,NONE,VALID,TRUE
6224,C06225,LOT_10,TYPE_A,MFG_B,125.9,5.0,10.726,10.716,11.003,11.253,0,-0.010000000000001563,0.2870000000000008,0.25,0.5269999999999992,4.913294797687854,0.0031369047619047574,False,NONE,VALID,TRUE
6225,C06226,LOT_18,TYPE_C,MFG_B,127.46,5.0,9.649,9.51,9.89,10.111,0,-0.13899999999999935,0.3800000000000008,0.22100000000000009,0.4620000000000015,4.788060938957421,0.002750000000000009,False,NONE,VALID,TRUE
6226,C06227,LOT_15,TYPE_C,MFG_C,125.88,3.3,9.93,10.184,10.47,10.81,0,0.25399999999999956,0.28600000000000136,0.33999999999999986,0.8800000000000008,8.862034239677751,0.005238095238095243,False,NONE,VALID,TRUE
6227,C06228,LOT_01,TYPE_A,MFG_A,124.12,5.5,10.475,10.738,11.193,11.398,0,0.2629999999999999,0.45500000000000007,0.20500000000000007,0.923,8.81145584725537,0.005494047619047619,False,NONE,VALID,TRUE
6228,C06229,LOT_02,TYPE_A,MFG_A,127.35,3.3,10.073,10.096,10.094,10.699,0,0.022999999999999687,-0.002000000000000668,0.6050000000000004,0.6259999999999994,6.214633177802039,0.003726190476190473,False,NONE,VALID,TRUE
6229,C06230,LOT_01,TYPE_C,MFG_B,125.51,5.0,11.462,13.749,16.998,24.119,0,2.287000000000001,3.2490000000000006,7.120999999999999,12.657,110.42575466759727,0.07533928571428572,False,NONE,VALID,TRUE
6230,C06231,LOT_14,TYPE_A,MFG_B,123.95,5.0,10.887,11.253,11.859,12.154,0,0.36599999999999966,0.6059999999999999,0.29499999999999993,1.2669999999999995,11.637733076145857,0.0075416666666666635,False,NONE,VALID,TRUE
6231,C06232,LOT_05,TYPE_A,MFG_C,126.37,5.5,8.501,10.124,13.591,19.011,0,1.623000000000001,3.4669999999999987,5.42,10.51,123.6325138219033,0.06255952380952381,False,NONE,VALID,TRUE
6232,C06233,LOT_08,TYPE_B,MFG_C,120.1,5.0,11.714,11.831,14.243,16.815,0,0.1169999999999991,2.412000000000001,2.572000000000001,5.101000000000001,43.5461840532696,0.030363095238095245,False,NONE,VALID,TRUE
6233,C06234,LOT_17,TYPE_C,MFG_A,125.94,3.3,10.426,10.527,10.823,11.231,0,0.10099999999999909,0.29600000000000115,0.4079999999999995,0.8049999999999997,7.721081910608092,0.0047916666666666646,False,NONE,VALID,TRUE
6234,C06235,LOT_03,TYPE_B,MFG_C,126.13,5.5,11.638,12.577,18.636,27.519,0,0.9390000000000001,6.058999999999999,8.883,15.880999999999998,136.45815432204844,0.0945297619047619,False,NONE,VALID,TRUE
6235,C06236,LOT_04,TYPE_B,MFG_C,125.1,5.5,11.456,11.875,12.273,12.546,0,0.4190000000000005,0.3979999999999997,0.2729999999999997,1.0899999999999999,9.514664804469273,0.006488095238095237,False,NONE,VALID,TRUE
6236,C06237,LOT_02,TYPE_C,MFG_B,127.1,3.3,10.637,11.046,11.196,11.206,0,0.4089999999999989,0.15000000000000036,0.009999999999999787,0.5689999999999991,5.349252608818267,0.0033869047619047563,False,NONE,VALID,TRUE
6237,C06238,LOT_06,TYPE_A,MFG_A,126.55,5.5,11.508,11.637,12.068,12.383,0,0.12900000000000134,0.43099999999999916,0.3149999999999995,0.875,7.603406326034063,0.005208333333333333,False,NONE,VALID,TRUE
6238,C06239,LOT_02,TYPE_C,MFG_C,126.99,5.5,10.636,11.833,17.936,30.214,0,1.197000000000001,6.103,12.277999999999999,19.578,184.07295975930802,0.11653571428571428,False,NONE,VALID,TRUE
6239,C06240,LOT_13,TYPE_A,MFG_C,126.56,3.3,10.87,10.632,10.916,10.983,0,-0.23799999999999955,0.2840000000000007,0.06700000000000017,0.11300000000000132,1.0395584176633057,0.0006726190476190555,False,NONE,VALID,TRUE
6240,C06241,LOT_15,TYPE_B,MFG_A,124.32,5.0,9.597,10.287,10.626,10.881,0,0.6900000000000013,0.33899999999999864,0.2550000000000008,1.2840000000000007,13.379180994060652,0.007642857142857147,False,NONE,VALID,TRUE
6241,C06242,LOT_04,TYPE_B,MFG_A,124.7,3.3,10.968,11.192,11.709,86.227,1,0.2240000000000002,0.5169999999999995,74.518,75.259,686.1688548504741,0.4479702380952381,True,NONE,VALID,TRUE
6242,C06243,LOT_11,TYPE_A,MFG_C,126.51,5.5,9.092,9.206,9.714,9.635,0,0.11399999999999899,0.5080000000000009,-0.07900000000000063,0.5429999999999993,5.972283326000872,0.0032321428571428527,False,NONE,VALID,TRUE
6243,C06244,LOT_07,TYPE_B,MFG_C,128.19,3.3,11.149,13.97,23.178,30.895,1,2.8210000000000015,9.208,7.716999999999999,19.746000000000002,177.11005471342725,0.1175357142857143,False,NONE,VALID,TRUE
6244,C06245,LOT_02,TYPE_C,MFG_B,125.03,5.0,9.975,10.928,12.815,17.554,0,0.9530000000000012,1.8869999999999987,4.738999999999999,7.578999999999999,75.9799498746867,0.04511309523809523,False,NONE,VALID,TRUE
6245,C06246,LOT_10,TYPE_B,MFG_C,125.95,5.5,10.79,13.215,23.581,30.454,1,2.4250000000000007,10.366,6.873000000000001,19.664,182.24281742354034,0.11704761904761905,False,NONE,VALID,TRUE
6246,C06247,LOT_14,TYPE_A,MFG_A,125.38,3.3,11.002,14.791,21.246,29.062,1,3.7889999999999997,6.454999999999998,7.8160000000000025,18.060000000000002,164.15197236866027,0.10750000000000001,False,NONE,VALID,TRUE
6247,C06248,LOT_05,TYPE_A,MFG_A,126.25,5.0,7.652,5.2,9.962,9.424,0,-2.452,4.762,-0.5380000000000003,1.7719999999999994,23.157344485101923,0.010547619047619044,False,NONE,VALID,TRUE
6248,C06249,LOT_16,TYPE_B,MFG_B,127.88,3.3,9.275,9.233,9.471,9.747,0,-0.041999999999999815,0.23799999999999955,0.2759999999999998,0.47199999999999953,5.088948787061989,0.002809523809523807,False,NONE,VALID,TRUE
6249,C06250,LOT_20,TYPE_B,MFG_A,122.56,3.3,10.077,11.002,14.189,17.084,0,0.9250000000000007,3.1869999999999994,2.8949999999999996,7.007,69.5345837054679,0.04170833333333333,False,NONE,VALID,TRUE
6250,C06251,LOT_02,TYPE_B,MFG_A,126.56,5.5,9.954,10.43,16.827,26.991,0,0.4759999999999991,6.397000000000002,10.163999999999998,17.037,171.15732368896923,0.10141071428571428,False,NONE,VALID,TRUE
6251,C06252,LOT_04,TYPE_A,MFG_C,122.79,5.5,10.441,10.999,11.133,11.404,0,0.5579999999999998,0.13399999999999856,0.2710000000000008,0.9629999999999992,9.223254477540458,0.005732142857142852,False,NONE,VALID,TRUE
6252,C06253,LOT_06,TYPE_B,MFG_A,124.14,5.0,12.18,12.66,12.83,13.015,0,0.4800000000000004,0.16999999999999993,0.1850000000000005,0.8350000000000009,6.85550082101807,0.0049702380952381005,False,NONE,VALID,TRUE
6253,C06254,LOT_17,TYPE_A,MFG_A,124.08,5.5,8.82,8.894,8.886,89.065,1,0.07399999999999984,-0.008000000000000895,80.179,80.245,909.8072562358277,0.47764880952380956,True,NONE,VALID,TRUE
6254,C06255,LOT_03,TYPE_A,MFG_A,126.06,3.3,11.147,11.347,11.473,11.736,0,0.1999999999999993,0.12600000000000122,0.2629999999999999,0.5890000000000004,5.283932896743522,0.0035059523809523835,False,NONE,VALID,TRUE
6255,C06256,LOT_10,TYPE_B,MFG_A,123.94,5.0,9.898,10.199,10.367,10.212,0,0.30100000000000016,0.16800000000000104,-0.15500000000000114,0.31400000000000006,3.1723580521317443,0.0018690476190476194,False,NONE,VALID,TRUE
6256,C06257,LOT_11,TYPE_B,MFG_A,123.52,5.5,8.904,8.899,8.856,9.264,0,-0.005000000000000782,-0.04299999999999926,0.4079999999999995,0.35999999999999943,4.043126684636112,0.0021428571428571395,False,NONE,VALID,TRUE
6257,C06258,LOT_03,TYPE_C,MFG_A,123.54,5.5,12.378,12.543,12.628,12.857,0,0.16499999999999915,0.08500000000000085,0.2289999999999992,0.4789999999999992,3.8697689449022397,0.0028511904761904716,False,NONE,VALID,TRUE
6258,C06259,LOT_01,TYPE_B,MFG_C,124.66,5.0,12.014,13.169,19.165,26.568,0,1.1550000000000011,5.995999999999999,7.403000000000002,14.554000000000002,121.14200099883472,0.08663095238095239,False,NONE,VALID,TRUE
6259,C06260,LOT_03,TYPE_A,MFG_B,125.5,5.0,11.561,12.494,12.193,13.066,0,0.9329999999999998,-0.30100000000000016,0.8730000000000011,1.5050000000000008,13.017905025516828,0.008958333333333337,False,NONE,VALID,TRUE
6260,C06261,LOT_02,TYPE_C,MFG_B,124.61,5.0,10.186,10.956,12.735,15.257,0,0.7699999999999996,1.779,2.5220000000000002,5.071,49.78401727861771,0.030184523809523807,False,NONE,VALID,TRUE
6261,C06262,LOT_11,TYPE_A,MFG_A,126.12,3.3,9.343,10.439,19.132,30.693,0,1.096,8.693000000000001,11.561,21.35,228.5133254843198,0.12708333333333335,False,NONE,VALID,TRUE
6262,C06263,LOT_19,TYPE_C,MFG_A,123.97,5.0,11.551,11.725,12.342,12.873,0,0.1739999999999995,0.6170000000000009,0.5309999999999988,1.3219999999999992,11.444896545753606,0.007869047619047614,False,NONE,VALID,TRUE
6263,C06264,LOT_08,TYPE_A,MFG_C,125.65,3.3,11.396,12.419,14.112,16.701,0,1.0229999999999997,1.6929999999999996,2.5890000000000004,5.305,46.55142155142155,0.031577380952380954,False,NONE,VALID,TRUE
6264,C06265,LOT_06,TYPE_C,MFG_B,123.2,5.0,12.181,11.998,12.419,13.096,0,-0.18299999999999983,0.42100000000000115,0.6769999999999996,0.9150000000000009,7.511698546917338,0.005446428571428577,False,NONE,VALID,TRUE
6265,C06266,LOT_05,TYPE_C,MFG_C,125.53,3.3,9.642,11.467,17.472,29.876,0,1.825000000000001,6.005000000000001,12.404,20.234,209.85272764986522,0.1204404761904762,False,NONE,VALID,TRUE
6266,C06267,LOT_20,TYPE_C,MFG_A,124.77,5.0,11.26,11.595,11.699,89.892,1,0.33500000000000085,0.1039999999999992,78.193,78.63199999999999,698.3303730017761,0.468047619047619,True,NONE,VALID,TRUE
6267,C06268,LOT_20,TYPE_A,MFG_B,125.76,5.5,10.602,11.092,10.912,11.033,0,0.4900000000000002,-0.17999999999999972,0.12099999999999866,0.43099999999999916,4.065270703640814,0.0025654761904761853,False,NONE,VALID,TRUE
6268,C06269,LOT_13,TYPE_C,MFG_B,125.29,5.0,11.619,12.696,14.669,18.435,0,1.077,1.9730000000000008,3.7659999999999982,6.815999999999999,58.66253550219467,0.040571428571428564,False,NONE,VALID,TRUE
6269,C06270,LOT_10,TYPE_B,MFG_A,123.35,5.5,8.58,8.799,8.907,9.564,0,0.21899999999999942,0.10800000000000054,0.657,0.984,11.468531468531468,0.005857142857142857,False,NONE,VALID,TRUE
6270,C06271,LOT_04,TYPE_A,MFG_C,127.16,5.0,9.741,10.08,10.033,10.561,0,0.3390000000000004,-0.0470000000000006,0.5280000000000005,0.8200000000000003,8.418026896622527,0.0048809523809523825,False,NONE,VALID,TRUE
6271,C06272,LOT_19,TYPE_B,MFG_A,124.28,3.3,11.837,13.009,15.607,20.067,0,1.1720000000000006,2.597999999999999,4.460000000000001,8.23,69.52775196418011,0.04898809523809524,False,NONE,VALID,TRUE
6272,C06273,LOT_01,TYPE_B,MFG_B,127.01,5.5,10.895,11.023,11.728,12.261,0,0.1280000000000001,0.7050000000000001,0.5329999999999995,1.3659999999999997,12.537861404313903,0.00813095238095238,False,NONE,VALID,TRUE
6273,C06274,LOT_04,TYPE_C,MFG_A,124.99,3.3,10.548,11.463,11.494,11.883,0,0.9149999999999991,0.031000000000000583,0.38899999999999935,1.334999999999999,12.656427758816829,0.007946428571428566,False,NONE,VALID,TRUE
6274,C06275,LOT_14,TYPE_C,MFG_B,125.69,3.3,11.876,12.219,12.084,12.649,0,0.34299999999999997,-0.1349999999999998,0.5649999999999995,0.7729999999999997,6.508925564163015,0.004601190476190474,False,NONE,VALID,TRUE
6275,C06276,LOT_04,TYPE_B,MFG_C,124.18,5.0,11.82,12.024,12.369,12.896,0,0.20399999999999885,0.34500000000000064,0.527000000000001,1.0760000000000005,9.103214890016925,0.006404761904761908,False,NONE,VALID,TRUE
6276,C06277,LOT_03,TYPE_B,MFG_B,122.93,3.3,12.072,13.686,22.231,41.32,0,1.6140000000000008,8.545000000000002,19.089,29.248,242.2796554009278,0.1740952380952381,True,NONE,VALID,TRUE
6277,C06278,LOT_12,TYPE_A,MFG_C,124.42,5.5,11.381,12.037,12.61,13.05,0,0.6560000000000006,0.5729999999999986,0.4400000000000013,1.6690000000000005,14.664792197522189,0.009934523809523813,False,NONE,VALID,TRUE
6278,C06279,LOT_01,TYPE_B,MFG_A,126.07,5.0,11.07,11.216,11.614,12.025,0,0.14599999999999902,0.39800000000000146,0.4109999999999996,0.9550000000000001,8.626919602529359,0.00568452380952381,False,NONE,VALID,TRUE
6279,C06280,LOT_06,TYPE_C,MFG_C,123.1,3.3,11.469,12.026,12.269,12.835,0,0.5570000000000004,0.24300000000000033,0.5660000000000007,1.3660000000000014,11.910367076467011,0.00813095238095239,False,NONE,VALID,TRUE
6280,C06281,LOT_13,TYPE_B,MFG_C,124.36,5.0,10.915,11.455,16.799,25.961,0,0.5400000000000009,5.343999999999999,9.161999999999999,15.046,137.84699954191478,0.08955952380952381,False,NONE,VALID,TRUE
6281,C06282,LOT_04,TYPE_C,MFG_C,121.08,3.3,11.494,11.585,11.529,11.978,0,0.09100000000000108,-0.05600000000000094,0.44899999999999984,0.484,4.210892639638072,0.0028809523809523807,False,NONE,VALID,TRUE
6282,C06283,LOT_16,TYPE_B,MFG_C,123.15,5.0,9.008,9.271,9.404,9.424,0,0.2630000000000017,0.13299999999999912,0.019999999999999574,0.41600000000000037,4.618117229129667,0.002476190476190478,False,NONE,VALID,TRUE
6283,C06284,LOT_02,TYPE_A,MFG_B,128.46,3.3,9.772,10.059,10.534,11.068,0,0.28699999999999903,0.4750000000000014,0.5339999999999989,1.2959999999999994,13.26238231682357,0.007714285714285711,False,NONE,VALID,TRUE
6284,C06285,LOT_13,TYPE_B,MFG_B,127.39,5.5,10.892,11.95,11.843,12.426,0,1.0579999999999998,-0.10699999999999932,0.5830000000000002,1.5340000000000007,14.083731178846866,0.009130952380952385,False,NONE,VALID,TRUE
6285,C06286,LOT_02,TYPE_A,MFG_C,124.01,3.3,9.354,9.447,9.75,71.19,1,0.09299999999999997,0.3030000000000008,61.44,61.836,661.0647851186658,0.36807142857142855,True,NONE,VALID,TRUE
6286,C06287,LOT_15,TYPE_C,MFG_C,125.04,3.3,9.933,10.179,10.234,10.509,0,0.24600000000000044,0.054999999999999716,0.27500000000000036,0.5760000000000005,5.798852310480223,0.0034285714285714314,False,NONE,VALID,TRUE
6287,C06288,LOT_16,TYPE_C,MFG_B,125.2,5.0,9.888,10.026,10.421,10.62,0,0.1379999999999999,0.3949999999999996,0.19899999999999984,0.7319999999999993,7.402912621359216,0.004357142857142853,False,NONE,VALID,TRUE
6288,C06289,LOT_16,TYPE_C,MFG_C,124.64,5.0,9.739,10.552,12.58,15.003,0,0.8129999999999988,2.0280000000000005,2.423,5.263999999999999,54.05072389362356,0.03133333333333333,False,NONE,VALID,TRUE
6289,C06290,LOT_06,TYPE_C,MFG_B,124.08,5.0,12.404,12.337,12.727,13.385,0,-0.06700000000000017,0.39000000000000057,0.6579999999999995,0.9809999999999999,7.9087391164140595,0.0058392857142857135,False,NONE,VALID,TRUE
6290,C06291,LOT_05,TYPE_B,MFG_A,127.08,5.0,7.321,7.565,7.315,7.62,0,0.24400000000000066,-0.25,0.3049999999999997,0.2990000000000004,4.084141510722585,0.001779761904761907,False,NONE,VALID,TRUE
